# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2023-11-17 12:15:12 -05:00,(nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01376307 HUDSON RIVER AT WATER GRANT STREET AT YONKERS NY
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 01376307
#    TS_ID       Parameter Description
#    245339      00010     Temperature, water, degrees Celsius, [HRECOS]
#    246480      00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius, [HRECOS]
#    245335      00300     Dissolved oxygen, water, unfiltered, milligrams per liter, [HRECOS]
#    245336      00301     Dissolved oxygen, water, unfiltered, percent of saturation, [HRECOS]
#    245334      00400     pH, water, unfiltered, field, standard units, [HRECOS]
#    245338      63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU), [HRECOS]
#    291480      90860     Salinity, water, unfiltered, practical salinity units at 25 degrees Celsius, [HRECOS]
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#     Ssn  Parameter monitored seasonally.
#
agency_cd,site_no,datetime,tz_cd,245339_00010,245339_00010_cd,246480_00095,246480_00095_cd,245335_00300,245335_00300_cd,245336_00301,245336_00301_cd,245334_00400,245334_00400_cd,245338_63680,245338_63680_cd,291480_90860,291480_90860_cd
USGS,01376307,2023-09-19 03:45,EST,21.9,P,17000,P,6.4,P,78,P,7.6,P,12.4,P,10.0,P
USGS,01376307,2023-09-19 04:00,EST,21.9,P,17000,P,6.4,P,77,P,7.6,P,9.4,P,10.0,P
USGS,01376307,2023-09-19 04:15,EST,21.9,P,17200,P,6.3,P,76,P,7.6,P,9.6,P,10.1,P
USGS,01376307,2023-09-19 04:30,EST,21.8,P,17000,P,6.1,P,74,P,7.6,P,11.2,P,10.0,P
USGS,01376307,2023-09-19 04:45,EST,21.9,P,17200,P,6.3,P,76,P,7.7,P,10.7,P,10.1,P
USGS,01376307,2023-09-19 05:00,EST,21.9,P,17200,P,6.0,P,76,P,7.7,P,10.4,P,10.1,P
USGS,01376307,2023-09-19 05:15,EST,21.8,P,17300,P,6.1,P,73,P,7.6,P,9.4,P,10.1,P
USGS,01376307,2023-09-19 05:30,EST,21.8,P,17200,P,6.0,P,72,P,7.7,P,11.8,P,10.1,P
USGS,01376307,2023-09-19 05:45,EST,21.7,P,16500,P,6.4,P,77,P,7.6,P,11.9,P,9.7,P
USGS,01376307,2023-09-19 06:00,EST,22.0,P,16700,P,6.3,P,77,P,7.6,P,12.7,P,9.8,P
USGS,01376307,2023-09-19 06:15,EST,21.9,P,16200,P,6.5,P,79,P,7.7,P,12.9,P,9.5,P
USGS,01376307,2023-09-19 06:30,EST,21.9,P,16000,P,6.4,P,78,P,7.7,P,24.7,P,9.4,P
USGS,01376307,2023-09-19 06:45,EST,21.9,P,15800,P,6.2,P,78,P,7.7,P,9.0,P,9.2,P
USGS,01376307,2023-09-19 07:00,EST,21.8,P,15500,P,6.3,P,75,P,7.7,P,10.1,P,9.0,P
USGS,01376307,2023-09-19 07:15,EST,21.7,P,15200,P,5.9,P,71,P,7.8,P,9.1,P,8.8,P
USGS,01376307,2023-09-19 07:30,EST,21.7,P,14700,P,6.2,P,74,P,7.8,P,9.4,P,8.5,P
USGS,01376307,2023-09-19 07:45,EST,21.7,P,15000,P,6.2,P,75,P,7.8,P,10.7,P,8.7,P
USGS,01376307,2023-09-19 08:00,EST,21.3,P,14700,P,6.5,P,77,P,7.7,P,9.2,P,8.5,P
USGS,01376307,2023-09-19 08:15,EST,21.7,P,15200,P,6.6,P,79,P,7.6,P,12.8,P,8.9,P
USGS,01376307,2023-09-19 08:30,EST,21.6,P,13300,P,6.9,P,82,P,7.7,P,9.1,P,7.7,P
USGS,01376307,2023-09-19 08:45,EST,21.7,P,14400,P,6.5,P,77,P,7.7,P,15.5,P,8.3,P
USGS,01376307,2023-09-19 09:00,EST,21.7,P,14300,P,6.7,P,80,P,7.7,P,8.6,P,8.3,P
USGS,01376307,2023-09-19 09:15,EST,21.1,P,12000,P,7.3,P,86,P,7.8,P,22.5,P,6.8,P
USGS,01376307,2023-09-19 09:30,EST,21.9,P,15100,P,6.8,P,82,P,7.6,P,11.1,P,8.8,P
USGS,01376307,2023-09-19 09:45,EST,22.1,P,15000,P,6.6,P,80,P,7.6,P,9.7,P,8.7,P
USGS,01376307,2023-09-19 10:00,EST,22.0,P,14600,P,6.6,P,79,P,7.6,P,12.3,P,8.5,P
USGS,01376307,2023-09-19 10:15,EST,22.0,P,14000,P,6.8,P,81,P,7.7,P,10.0,P,8.1,P
USGS,01376307,2023-09-19 10:30,EST,21.8,P,13400,P,6.9,P,82,P,7.7,P,14.3,P,7.7,P
USGS,01376307,2023-09-19 10:45,EST,22.2,P,14400,P,6.7,P,81,P,7.8,P,6.4,P,8.3,P
USGS,01376307,2023-09-19 11:00,EST,22.4,P,14900,P,6.6,P,81,P,7.7,P,6.4,P,8.7,P
USGS,01376307,2023-09-19 11:15,EST,22.2,P,14500,P,6.7,P,80,P,7.8,P,8.7,P,8.4,P
USGS,01376307,2023-09-19 11:30,EST,22.5,P,14800,P,6.8,P,83,P,7.7,P,5.7,P,8.6,P
USGS,01376307,2023-09-19 11:45,EST,22.4,P,14600,P,6.7,P,81,P,7.8,P,6.5,P,8.5,P
USGS,01376307,2023-09-19 12:00,EST,22.6,P,15600,P,6.8,P,82,P,7.7,P,5.4,P,9.1,P
USGS,01376307,2023-09-19 12:15,EST,22.3,P,14600,P,6.9,P,83,P,7.8,P,5.7,P,8.5,P
USGS,01376307,2023-09-19 12:30,EST,22.5,P,16200,P,6.8,P,83,P,7.6,P,5.4,P,9.4,P
USGS,01376307,2023-09-19 12:45,EST,22.4,P,16000,P,6.9,P,84,P,7.6,P,6.0,P,9.4,P
USGS,01376307,2023-09-19 13:00,EST,22.4,P,15600,P,6.7,P,84,P,7.6,P,6.1,P,9.1,P
USGS,01376307,2023-09-19 13:15,EST,22.5,P,16700,P,6.7,P,81,P,7.6,P,5.8,P,9.8,P
USGS,01376307,2023-09-19 13:30,EST,22.5,P,16200,P,6.5,P,79,P,7.6,P,8.7,P,9.5,P
USGS,01376307,2023-09-19 13:45,EST,22.6,P,15300,P,7.0,P,85,P,7.7,P,7.2,P,8.9,P
USGS,01376307,2023-09-19 14:00,EST,22.5,P,17200,P,6.4,P,78,P,7.6,P,6.2,P,10.1,P
USGS,01376307,2023-09-19 14:15,EST,22.7,P,15800,P,7.0,P,86,P,7.7,P,5.6,P,9.2,P
USGS,01376307,2023-09-19 14:30,EST,22.7,P,15900,P,7.0,P,86,P,7.7,P,5.0,P,9.3,P
USGS,01376307,2023-09-19 14:45,EST,22.7,P,16200,P,7.0,P,86,P,7.6,P,5.2,P,9.5,P
USGS,01376307,2023-09-19 15:00,EST,22.8,P,16400,P,7.1,P,87,P,7.7,P,5.9,P,9.6,P
USGS,01376307,2023-09-19 15:15,EST,22.6,P,16600,P,6.9,P,84,P,7.7,P,10.0,P,9.7,P
USGS,01376307,2023-09-19 15:30,EST,22.7,P,16800,P,6.8,P,83,P,7.6,P,9.0,P,9.9,P
USGS,01376307,2023-09-19 15:45,EST,22.6,P,17400,P,6.6,P,81,P,7.7,P,10.5,P,10.3,P
USGS,01376307,2023-09-19 16:00,EST,22.7,P,17100,P,6.8,P,83,P,7.7,P,12.2,P,10.1,P
USGS,01376307,2023-09-19 16:15,EST,22.7,P,16700,P,6.9,P,84,P,7.7,P,9.4,P,9.8,P
USGS,01376307,2023-09-19 16:30,EST,22.7,P,17000,P,6.7,P,82,P,7.7,P,11.4,P,10.0,P
USGS,01376307,2023-09-19 16:45,EST,22.7,P,17000,P,6.7,P,82,P,7.7,P,9.9,P,10.0,P
USGS,01376307,2023-09-19 17:00,EST,22.7,P,17300,P,6.5,P,80,P,7.7,P,11.8,P,10.2,P
USGS,01376307,2023-09-19 17:15,EST,22.6,P,17400,P,6.5,P,80,P,7.7,P,14.1,P,10.2,P
USGS,01376307,2023-09-19 17:30,EST,22.6,P,17400,P,6.5,P,80,P,7.6,P,15.6,P,10.3,P
USGS,01376307,2023-09-19 17:45,EST,22.5,P,17400,P,6.4,P,79,P,7.7,P,13.7,P,10.2,P
USGS,01376307,2023-09-19 18:00,EST,22.4,P,17200,P,6.4,P,79,P,7.7,P,13.6,P,10.1,P
USGS,01376307,2023-09-19 18:15,EST,22.4,P,16800,P,6.5,P,79,P,7.7,P,17.2,P,9.9,P
USGS,01376307,2023-09-19 18:30,EST,22.4,P,16200,P,6.7,P,81,P,7.7,P,16.2,P,9.4,P
USGS,01376307,2023-09-19 18:45,EST,22.4,P,15400,P,6.8,P,83,P,7.7,P,16.1,P,9.0,P
USGS,01376307,2023-09-19 19:00,EST,22.3,P,15100,P,6.9,P,84,P,7.7,P,15.1,P,8.8,P
USGS,01376307,2023-09-19 19:15,EST,22.3,P,15000,P,6.9,P,84,P,7.8,P,12.2,P,8.7,P
USGS,01376307,2023-09-19 19:30,EST,22.3,P,15000,P,6.6,P,80,P,7.8,P,10.4,P,8.7,P
USGS,01376307,2023-09-19 19:45,EST,22.3,P,15000,P,6.6,P,80,P,7.8,P,14.6,P,8.7,P
USGS,01376307,2023-09-19 20:00,EST,22.3,P,15000,P,6.4,P,78,P,7.8,P,9.4,P,8.7,P
USGS,01376307,2023-09-19 20:15,EST,22.2,P,14700,P,6.9,P,83,P,7.7,P,9.3,P,8.5,P
USGS,01376307,2023-09-19 20:30,EST,22.2,P,14700,P,6.0,P,73,P,7.9,P,8.4,P,8.5,P
USGS,01376307,2023-09-19 20:45,EST,22.1,P,14100,P,6.6,P,79,P,7.9,P,7.1,P,8.1,P
USGS,01376307,2023-09-19 21:00,EST,21.7,P,13900,P,6.7,P,80,P,7.8,P,8.9,P,8.1,P
USGS,01376307,2023-09-19 21:15,EST,21.9,P,13900,P,6.8,P,82,P,7.8,P,8.0,P,8.0,P
USGS,01376307,2023-09-19 21:30,EST,22.0,P,14200,P,6.8,P,82,P,7.8,P,9.2,P,8.2,P
USGS,01376307,2023-09-19 21:45,EST,22.1,P,14700,P,6.7,P,80,P,7.8,P,7.4,P,8.5,P
USGS,01376307,2023-09-19 22:00,EST,22.1,P,14800,P,6.8,P,82,P,7.7,P,8.8,P,8.6,P
USGS,01376307,2023-09-19 22:15,EST,22.0,P,14600,P,6.7,P,80,P,7.8,P,6.9,P,8.5,P
USGS,01376307,2023-09-19 22:30,EST,22.1,P,14900,P,6.4,P,77,P,7.8,P,7.8,P,8.6,P
USGS,01376307,2023-09-19 22:45,EST,22.1,P,14800,P,6.4,P,78,P,7.6,P,9.8,P,8.6,P
USGS,01376307,2023-09-19 23:00,EST,22.1,P,14500,P,6.4,P,77,P,7.6,P,8.4,P,8.4,P
USGS,01376307,2023-09-19 23:15,EST,22.2,P,14900,P,6.5,P,79,P,7.6,P,9.6,P,8.7,P
USGS,01376307,2023-09-19 23:30,EST,22.1,P,14700,P,6.5,P,78,P,7.6,P,7.0,P,8.5,P
USGS,01376307,2023-09-19 23:45,EST,22.0,P,14300,P,6.6,P,80,P,7.8,P,6.6,P,8.3,P
USGS,01376307,2023-09-20 00:00,EST,22.0,P,14500,P,6.7,P,80,P,7.7,P,5.9,P,8.4,P
USGS,01376307,2023-09-20 00:15,EST,22.0,P,14600,P,6.5,P,78,P,7.8,P,5.3,P,8.4,P
USGS,01376307,2023-09-20 00:30,EST,22.0,P,14500,P,6.5,P,78,P,7.7,P,5.4,P,8.4,P
USGS,01376307,2023-09-20 00:45,EST,22.0,P,14700,P,6.7,P,78,P,7.6,P,5.9,P,8.5,P
USGS,01376307,2023-09-20 01:00,EST,22.0,P,14900,P,6.6,P,80,P,7.6,P,6.1,P,8.7,P
USGS,01376307,2023-09-20 01:15,EST,22.1,P,14900,P,6.5,P,78,P,7.6,P,6.0,P,8.7,P
USGS,01376307,2023-09-20 01:30,EST,22.1,P,14800,P,6.3,P,76,P,7.6,P,8.8,P,8.6,P
USGS,01376307,2023-09-20 01:45,EST,21.8,P,14800,P,6.7,P,80,P,7.6,P,6.5,P,8.6,P
USGS,01376307,2023-09-20 02:00,EST,21.2,P,13900,P,7.0,P,83,P,7.7,P,4.9,P,8.0,P
USGS,01376307,2023-09-20 02:15,EST,21.7,P,14800,P,6.9,P,82,P,7.7,P,4.6,P,8.6,P
USGS,01376307,2023-09-20 02:30,EST,21.6,P,14600,P,6.9,P,82,P,7.8,P,4.2,P,8.5,P
USGS,01376307,2023-09-20 02:45,EST,21.3,P,14300,P,6.9,P,82,P,7.7,P,5.0,P,8.3,P
USGS,01376307,2023-09-20 03:00,EST,21.7,P,14800,P,6.9,P,82,P,7.7,P,4.4,P,8.6,P
USGS,01376307,2023-09-20 03:15,EST,21.7,P,15000,P,6.9,P,82,P,7.7,P,4.9,P,8.7,P
USGS,01376307,2023-09-20 03:30,EST,21.6,P,15100,P,6.8,P,81,P,7.7,P,6.1,P,8.8,P
USGS,01376307,2023-09-20 03:45,EST,21.8,P,15400,P,6.8,P,81,P,7.7,P,6.5,P,9.0,P
USGS,01376307,2023-09-20 04:00,EST,21.8,P,15300,P,6.8,P,82,P,7.7,P,8.0,P,8.9,P
USGS,01376307,2023-09-20 04:15,EST,21.7,P,15600,P,6.7,P,80,P,7.7,P,9.9,P,9.1,P
USGS,01376307,2023-09-20 04:30,EST,21.7,P,15300,P,6.8,P,82,P,7.7,P,9.3,P,8.9,P
USGS,01376307,2023-09-20 04:45,EST,21.7,P,15000,P,6.9,P,83,P,7.7,P,7.7,P,8.7,P
USGS,01376307,2023-09-20 05:00,EST,21.7,P,15200,P,6.8,P,81,P,7.7,P,7.9,P,8.8,P
USGS,01376307,2023-09-20 05:15,EST,21.7,P,15300,P,6.8,P,81,P,7.7,P,7.8,P,8.9,P
USGS,01376307,2023-09-20 05:30,EST,21.6,P,15200,P,6.6,P,80,P,7.7,P,8.8,P,8.8,P
USGS,01376307,2023-09-20 05:45,EST,21.6,P,15200,P,6.8,P,81,P,7.7,P,9.7,P,8.8,P
USGS,01376307,2023-09-20 06:00,EST,21.6,P,15200,P,6.7,P,80,P,7.7,P,9.4,P,8.8,P
USGS,01376307,2023-09-20 06:15,EST,21.7,P,15200,P,6.6,P,80,P,7.7,P,11.1,P,8.8,P
USGS,01376307,2023-09-20 06:30,EST,21.7,P,15100,P,6.7,P,80,P,7.7,P,9.9,P,8.8,P
USGS,01376307,2023-09-20 06:45,EST,21.8,P,15000,P,6.7,P,80,P,7.7,P,10.3,P,8.7,P
USGS,01376307,2023-09-20 07:00,EST,21.8,P,14800,P,6.7,P,80,P,7.7,P,9.6,P,8.6,P
USGS,01376307,2023-09-20 07:15,EST,21.8,P,14600,P,6.7,P,80,P,7.7,P,8.6,P,8.5,P
USGS,01376307,2023-09-20 07:30,EST,21.8,P,14600,P,6.7,P,80,P,7.7,P,8.8,P,8.5,P
USGS,01376307,2023-09-20 07:45,EST,21.8,P,14600,P,6.5,P,78,P,7.8,P,6.6,P,8.4,P
USGS,01376307,2023-09-20 08:00,EST,21.8,P,14200,P,6.4,P,77,P,7.8,P,7.2,P,8.2,P
USGS,01376307,2023-09-20 08:15,EST,21.7,P,13700,P,6.5,P,77,P,7.8,P,7.0,P,7.9,P
USGS,01376307,2023-09-20 08:30,EST,21.7,P,13300,P,6.7,P,80,P,7.8,P,5.9,P,7.7,P
USGS,01376307,2023-09-20 08:45,EST,21.7,P,13200,P,6.5,P,78,P,7.9,P,5.4,P,7.6,P
USGS,01376307,2023-09-20 09:00,EST,21.7,P,13400,P,6.8,P,81,P,7.8,P,5.3,P,7.7,P
USGS,01376307,2023-09-20 09:15,EST,21.6,P,13400,P,6.9,P,82,P,7.8,P,6.3,P,7.7,P
USGS,01376307,2023-09-20 09:30,EST,21.8,P,13400,P,6.9,P,82,P,7.7,P,7.7,P,7.7,P
USGS,01376307,2023-09-20 09:45,EST,21.8,P,13300,P,6.9,P,82,P,7.8,P,5.8,P,7.7,P
USGS,01376307,2023-09-20 10:00,EST,21.8,P,13500,P,6.9,P,82,P,7.8,P,5.3,P,7.8,P
USGS,01376307,2023-09-20 10:15,EST,22.0,P,13600,P,6.9,P,82,P,7.8,P,5.5,P,7.9,P
USGS,01376307,2023-09-20 10:30,EST,22.0,P,13500,P,6.8,P,81,P,7.8,P,5.2,P,7.8,P
USGS,01376307,2023-09-20 10:45,EST,22.1,P,13500,P,6.8,P,81,P,7.8,P,5.6,P,7.8,P
USGS,01376307,2023-09-20 11:00,EST,22.1,P,13500,P,6.6,P,79,P,7.7,P,6.1,P,7.8,P
USGS,01376307,2023-09-20 11:15,EST,22.2,P,14000,P,6.8,P,82,P,7.6,P,7.8,P,8.1,P
USGS,01376307,2023-09-20 11:30,EST,22.1,P,14500,P,6.9,P,83,P,7.7,P,6.8,P,8.4,P
USGS,01376307,2023-09-20 11:45,EST,21.9,P,13900,P,7.0,P,84,P,7.7,P,6.4,P,8.1,P
USGS,01376307,2023-09-20 12:00,EST,22.2,P,15000,P,6.8,P,82,P,7.6,P,6.0,P,8.7,P
USGS,01376307,2023-09-20 12:15,EST,22.2,P,15100,P,6.7,P,81,P,7.7,P,5.3,P,8.8,P
USGS,01376307,2023-09-20 12:30,EST,22.1,P,15000,P,6.7,P,81,P,7.7,P,5.7,P,8.7,P
USGS,01376307,2023-09-20 12:45,EST,22.4,P,16100,P,6.7,P,81,P,7.6,P,6.4,P,9.4,P
USGS,01376307,2023-09-20 13:00,EST,22.4,P,16800,P,6.4,P,78,P,7.6,P,6.0,P,9.8,P
USGS,01376307,2023-09-20 13:15,EST,22.4,P,16900,P,6.4,P,78,P,7.7,P,6.4,P,9.9,P
USGS,01376307,2023-09-20 13:30,EST,22.4,P,17000,P,6.3,P,77,P,7.7,P,5.7,P,10.0,P
USGS,01376307,2023-09-20 13:45,EST,22.5,P,16800,P,6.5,P,79,P,7.6,P,5.2,P,9.8,P
USGS,01376307,2023-09-20 14:00,EST,22.6,P,16600,P,6.7,P,82,P,7.7,P,6.4,P,9.7,P
USGS,01376307,2023-09-20 14:15,EST,22.6,P,17100,P,6.6,P,81,P,7.7,P,4.6,P,10.0,P
USGS,01376307,2023-09-20 14:30,EST,22.6,P,17200,P,6.8,P,83,P,7.6,P,4.6,P,10.1,P
USGS,01376307,2023-09-20 14:45,EST,22.7,P,17200,P,6.8,P,84,P,7.7,P,4.8,P,10.1,P
USGS,01376307,2023-09-20 15:00,EST,22.6,P,17500,P,6.7,P,83,P,7.7,P,5.8,P,10.3,P
USGS,01376307,2023-09-20 15:15,EST,22.6,P,17600,P,6.7,P,83,P,7.7,P,5.1,P,10.4,P
USGS,01376307,2023-09-20 15:30,EST,22.8,P,17600,P,7.0,P,86,P,7.7,P,4.5,P,10.3,P
USGS,01376307,2023-09-20 15:45,EST,22.8,P,17400,P,7.0,P,86,P,7.7,P,4.2,P,10.2,P
USGS,01376307,2023-09-20 16:00,EST,22.7,P,17100,P,6.7,P,82,P,7.7,P,5.9,P,10.1,P
USGS,01376307,2023-09-20 16:15,EST,22.6,P,17900,P,6.3,P,78,P,7.7,P,7.7,P,10.5,P
USGS,01376307,2023-09-20 16:30,EST,22.6,P,17300,P,6.7,P,82,P,7.6,P,10.2,P,10.2,P
USGS,01376307,2023-09-20 16:45,EST,22.7,P,16200,P,7.1,P,88,P,7.7,P,17.1,P,9.5,P
USGS,01376307,2023-09-20 17:00,EST,22.7,P,16100,P,7.1,P,87,P,7.7,P,8.1,P,9.4,P
USGS,01376307,2023-09-20 17:15,EST,22.7,P,16400,P,6.8,P,84,P,7.7,P,7.7,P,9.6,P
USGS,01376307,2023-09-20 17:30,EST,22.6,P,17100,P,6.5,P,80,P,7.7,P,9.1,P,10.0,P
USGS,01376307,2023-09-20 17:45,EST,22.6,P,17600,P,6.4,P,79,P,7.7,P,8.2,P,10.4,P
USGS,01376307,2023-09-20 18:00,EST,22.5,P,18400,P,6.1,P,75,P,7.6,P,13.4,P,10.9,P
USGS,01376307,2023-09-20 18:15,EST,22.5,P,17700,P,6.1,P,75,P,7.7,P,9.4,P,10.4,P
USGS,01376307,2023-09-20 18:30,EST,22.4,P,16600,P,6.6,P,80,P,7.6,P,11.5,P,9.7,P
USGS,01376307,2023-09-20 18:45,EST,22.3,P,16900,P,6.4,P,78,P,7.6,P,12.0,P,9.9,P
USGS,01376307,2023-09-20 19:00,EST,22.3,P,16400,P,6.6,P,80,P,7.6,P,11.1,P,9.6,P
USGS,01376307,2023-09-20 19:15,EST,22.3,P,16200,P,6.5,P,79,P,7.7,P,10.0,P,9.5,P
USGS,01376307,2023-09-20 19:30,EST,22.3,P,16100,P,6.3,P,77,P,7.7,P,8.8,P,9.4,P
USGS,01376307,2023-09-20 19:45,EST,22.3,P,15500,P,6.6,P,79,P,7.7,P,9.6,P,9.1,P
USGS,01376307,2023-09-20 20:00,EST,22.2,P,15400,P,6.5,P,79,P,7.7,P,8.4,P,8.9,P
USGS,01376307,2023-09-20 20:15,EST,22.2,P,14600,P,6.7,P,81,P,7.8,P,8.6,P,8.5,P
USGS,01376307,2023-09-20 20:30,EST,22.2,P,14800,P,6.5,P,78,P,7.7,P,8.0,P,8.6,P
USGS,01376307,2023-09-20 20:45,EST,22.2,P,14400,P,6.6,P,80,P,7.7,P,7.3,P,8.3,P
USGS,01376307,2023-09-20 21:00,EST,22.1,P,14000,P,6.9,P,83,P,7.7,P,6.8,P,8.1,P
USGS,01376307,2023-09-20 21:15,EST,22.1,P,14300,P,6.6,P,79,P,7.8,P,6.1,P,8.3,P
USGS,01376307,2023-09-20 21:30,EST,22.1,P,14300,P,6.4,P,77,P,7.8,P,7.1,P,8.3,P
USGS,01376307,2023-09-20 21:45,EST,22.1,P,14200,P,6.7,P,81,P,7.8,P,10.1,P,8.2,P
USGS,01376307,2023-09-20 22:00,EST,22.1,P,14200,P,6.5,P,78,P,7.8,P,6.7,P,8.2,P
USGS,01376307,2023-09-20 22:15,EST,22.0,P,14000,P,6.5,P,78,P,7.8,P,6.0,P,8.1,P
USGS,01376307,2023-09-20 22:30,EST,21.8,P,13800,P,6.8,P,81,P,7.8,P,5.5,P,7.9,P
USGS,01376307,2023-09-20 22:45,EST,21.8,P,14100,P,6.4,P,77,P,7.8,P,6.5,P,8.1,P
USGS,01376307,2023-09-20 23:00,EST,21.7,P,13500,P,6.6,P,79,P,7.8,P,5.5,P,7.8,P
USGS,01376307,2023-09-20 23:15,EST,21.8,P,13600,P,6.6,P,78,P,8.0,P,4.9,P,7.9,P
USGS,01376307,2023-09-20 23:30,EST,21.9,P,13900,P,6.8,P,82,P,7.7,P,5.7,P,8.0,P
USGS,01376307,2023-09-20 23:45,EST,21.8,P,13600,P,6.6,P,79,P,7.8,P,4.7,P,7.9,P
USGS,01376307,2023-09-21 00:00,EST,21.9,P,14100,P,6.8,P,82,P,7.7,P,7.0,P,8.1,P
USGS,01376307,2023-09-21 00:15,EST,21.8,P,14000,P,6.7,P,80,P,7.9,P,4.9,P,8.1,P
USGS,01376307,2023-09-21 00:30,EST,21.8,P,14000,P,6.8,P,81,P,7.8,P,4.5,P,8.1,P
USGS,01376307,2023-09-21 00:45,EST,22.0,P,14600,P,6.5,P,78,P,7.8,P,5.1,P,8.5,P
USGS,01376307,2023-09-21 01:00,EST,21.8,P,14300,P,6.5,P,78,P,7.7,P,5.2,P,8.3,P
USGS,01376307,2023-09-21 01:15,EST,21.8,P,14100,P,6.5,P,78,P,7.6,P,4.9,P,8.1,P
USGS,01376307,2023-09-21 01:30,EST,21.8,P,14100,P,6.6,P,78,P,7.6,P,4.7,P,8.1,P
USGS,01376307,2023-09-21 01:45,EST,21.8,P,13800,P,6.6,P,79,P,7.6,P,4.7,P,8.0,P
USGS,01376307,2023-09-21 02:00,EST,21.7,P,13600,P,6.8,P,81,P,7.5,P,5.5,P,7.9,P
USGS,01376307,2023-09-21 02:15,EST,21.7,P,14000,P,6.8,P,81,P,7.5,P,5.3,P,8.1,P
USGS,01376307,2023-09-21 02:30,EST,21.4,P,13900,P,6.9,P,82,P,7.5,P,12.8,P,8.0,P
USGS,01376307,2023-09-21 02:45,EST,21.5,P,13800,P,6.9,P,81,P,7.6,P,7.8,P,8.0,P
USGS,01376307,2023-09-21 03:00,EST,21.7,P,13900,P,7.0,P,83,P,7.6,P,4.5,P,8.0,P
USGS,01376307,2023-09-21 03:15,EST,21.5,P,14000,P,6.8,P,81,P,7.7,P,5.4,P,8.1,P
USGS,01376307,2023-09-21 03:30,EST,21.7,P,14200,P,6.7,P,80,P,7.7,P,4.5,P,8.2,P
USGS,01376307,2023-09-21 03:45,EST,21.7,P,14400,P,6.7,P,80,P,7.6,P,4.0,P,8.3,P
USGS,01376307,2023-09-21 04:00,EST,21.8,P,14500,P,6.7,P,80,P,7.6,P,4.2,P,8.4,P
USGS,01376307,2023-09-21 04:15,EST,21.7,P,14700,P,6.6,P,79,P,7.6,P,5.8,P,8.5,P
USGS,01376307,2023-09-21 04:30,EST,21.7,P,14900,P,6.6,P,79,P,7.6,P,7.1,P,8.6,P
USGS,01376307,2023-09-21 04:45,EST,21.7,P,14600,P,6.8,P,81,P,7.6,P,5.8,P,8.5,P
USGS,01376307,2023-09-21 05:00,EST,21.8,P,15000,P,6.7,P,80,P,7.6,P,8.7,P,8.7,P
USGS,01376307,2023-09-21 05:15,EST,21.7,P,14600,P,6.8,P,81,P,7.6,P,6.8,P,8.5,P
USGS,01376307,2023-09-21 05:30,EST,21.6,P,14600,P,6.7,P,80,P,7.7,P,7.4,P,8.5,P
USGS,01376307,2023-09-21 05:45,EST,21.6,P,14500,P,6.7,P,80,P,7.7,P,15.9,P,8.4,P
USGS,01376307,2023-09-21 06:00,EST,21.6,P,14500,P,6.8,P,81,P,7.7,P,15.9,P,8.4,P
USGS,01376307,2023-09-21 06:15,EST,21.6,P,14600,P,6.9,P,82,P,7.7,P,12.8,P,8.4,P
USGS,01376307,2023-09-21 06:30,EST,21.6,P,14600,P,6.8,P,81,P,7.7,P,10.4,P,8.4,P
USGS,01376307,2023-09-21 06:45,EST,21.6,P,14800,P,6.6,P,79,P,7.8,P,10.0,P,8.6,P
USGS,01376307,2023-09-21 07:00,EST,21.6,P,14500,P,6.8,P,81,P,7.7,P,8.6,P,8.4,P
USGS,01376307,2023-09-21 07:15,EST,21.6,P,14500,P,6.6,P,79,P,7.7,P,7.6,P,8.4,P
USGS,01376307,2023-09-21 07:30,EST,21.6,P,14400,P,6.5,P,77,P,7.7,P,7.5,P,8.3,P
USGS,01376307,2023-09-21 07:45,EST,21.6,P,14400,P,6.8,P,81,P,7.7,P,8.5,P,8.3,P
USGS,01376307,2023-09-21 08:00,EST,21.6,P,14200,P,6.7,P,80,P,7.7,P,7.2,P,8.2,P
USGS,01376307,2023-09-21 08:15,EST,21.6,P,14000,P,6.9,P,82,P,7.7,P,7.6,P,8.1,P
USGS,01376307,2023-09-21 08:30,EST,21.6,P,14000,P,6.9,P,82,P,7.6,P,7.5,P,8.1,P
USGS,01376307,2023-09-21 08:45,EST,21.7,P,14000,P,7.0,P,84,P,7.6,P,7.5,P,8.1,P
USGS,01376307,2023-09-21 09:00,EST,21.7,P,13800,P,7.0,P,84,P,7.6,P,7.3,P,8.0,P
